dialogue time.chunk time rule.reps word.reps letter.reps rule.total word.total letter.total score
q3ec7 200 204.977 100 54 166 153 153 575 57
q3ec7 210 213.2707 103 57 171 157 157 583 57
q3ec7 220 220.2405 104 58 172 158 158 584 57
q3ec7 230 236.2297 106 59 173 160 160 586 57
q3ec7 -1 236.2297 106 59 173 160 160 586 57
q3ec8 10 10.2626 5 3 9 29 29 114 37
q3ec8 20 21.0617 35 13 41 73 73 302 37
q3ec8 30 30.0257 62 20 54 106 106 401 37
q3ec8 40 40.9761 91 38 96 144 144 531 37
q3ec8 50 52.683 113 47 108 176 176 702 37
q3ec8 60 60.0082 131 51 114 196 196 799 37
q3ec8 70 70.2586 147 58 146 214 214 895 37
q3ec8 80 80.3951 157 62 156 228 228 964 37
q3ec8 90 90.7491 182 75 190 258 258 1081 37
q3ec8 100 100.3842 212 87 214 290 290 1194 37
q3ec8 110 110.4279 233 96 228 317 317 1334 37
q3ec8 120 120.3905 249 104 248 333 333 1398 37
q3ec8 130 133.1339 266 113 265 352 352 1489 37
q3ec8 140 140.0942 279 119 275 366 366 1531 37
q3ec8 150 150.0569 313 139 311 406 406 1655 37
q3ec8 160 160.8919 344 154 340 439 439 1802 37
q3ec8 170 170.3073 390 176 374 491 491 1961 37
q3ec8 180 180.2561 422 194 414 527 527 2078 37
q3ec8 190 190.6613 454 215 462 559 559 2191 37
q3ec8 200 200.1387 483 231 509 591 591 2328 37
q3ec8 210 210.0659 524 249 564 633 633 2496 37
q3ec8 220 220.007 539 257 582 650 650 2552 37
q3ec8 230 230.8985 561 265 616 675 675 2742 37
q3ec8 240 241.3816 587 277 648 702 702 2912 37
q3ec8 250 250.0245 623 295 702 745 745 3095 37
q3ec8 260 260.0274 662 319 763 789 789 3265 37
q3ec8 270 270.7062 696 333 808 826 826 3406 37
q3ec8 280 280.0561 722 344 847 856 856 3574 37
q3ec8 -1 286.4608 747 362 883 881 881 3636 37
q3nc1 10 12.0628 6 6 25 32 32 139 105
q3nc1 20 21.363 20 10 61 55 55 270 105
q3nc1 30 30.2103 33 15 67 72 72 349 105
q3nc1 40 43.4517 50 29 103 99 99 425 105
q3nc1 50 50.2261 74 43 139 130 130 512 105
q3nc1 60 61.1336 85 51 152 144 144 545 105
q3nc1 70 70.5337 100 56 161 162 162 600 105
q3nc1 80 80.0383 121 66 189 186 186 675 105
q3nc1 90 90.8278 141 74 212 212 212 821 105
q3nc1 100 102.889 152 79 220 225 225 861 105
q3nc1 110 112.4119 174 88 246 249 249 956 105
q3nc1 120 120.896 206 102 269 286 286 1062 105
q3nc1 130 130.8178 244 113 286 327 327 1246 105
q3nc1 140 140.7048 268 129 318 354 354 1318 105
q3nc1 150 150.0183 282 138 332 369 369 1352 105
q3nc1 160 160.0183 297 143 341 385 385 1409 105
q3nc1 170 170.6633 313 150 357 403 403 1459 105
q3nc1 180 181.795 343 166 400 436 436 1589 105
q3nc1 190 190.1397 366 174 415 463 463 1704 105
q3nc1 200 200.0034 391 188 436 491 491 1792 105
q3nc1 210 210.0305 407 194 448 509 509 1889 105
q3nc1 220 220.9792 449 211 479 558 558 2046 105
q3nc1 230 231.8535 462 218 490 571 571 2075 105
q3nc1 240 240.0068 483 226 502 596 596 2180 105
q3nc1 250 250.0333 506 236 526 620 620 2267 105
q3nc1 -1 257.8221 528 249 553 643 643 2324 105
q3nc2 10 10.3224 5 1 2 22 22 98 114
q3nc2 20 20.4305 20 7 23 53 53 260 114
q3nc2 30 30.0798 37 15 69 79 79 416 114
q3nc2 40 40.5186 62 23 85 114 114 609 114
q3nc2 50 50.0665 79 39 138 133 133 676 114
q3nc2 60 60.9973 101 46 158 158 158 751 114
q3nc2 70 70.8345 123 57 173 185 185 845 114
q3nc2 80 80.5419 145 67 198 216 216 924 114
q3nc2 90 91.4943 184 89 253 264 264 1100 114
q3nc2 100 100.2909 207 101 312 292 292 1274 114
q3nc2 110 110.4106 223 109 324 309 309 1337 114
q3nc2 120 120.0083 246 121 345 336 336 1402 114
q3nc2 130 130.4887 265 133 360 361 361 1471 114
q3nc2 140 140.3856 309 151 395 413 413 1645 114
q3nc2 150 150.6666 335 164 423 442 442 1717 114
q3nc2 160 161.6706 354 176 449 466 466 1783 114
q3nc2 170 170.3724 380 186 461 493 493 1849 114
q3nc2 180 180.65 409 201 505 524 524 1980 114
q3nc2 190 190.3391 428 207 514 544 544 2044 114
q3nc2 200 202.1235 439 214 522 559 559 2074 114
q3nc2 210 211.4246 461 221 535 582 582 2141 114
q3nc2 220 231.1129 466 223 538 588 588 2170 114
q3nc2 230 231.1129 467 223 538 589 589 2175 114
q3nc2 240 244.0983 487 234 579 613 613 2269 114
q3nc2 250 254.7183 503 236 584 631 631 2333 114
q3nc2 260 260.7156 506 239 587 634 634 2336 114
q3nc2 270 270.0091 526 243 597 656 656 2455 114
q3nc2 280 281.3929 546 252 622 679 679 2545 114
q3nc2 290 291.9182 558 255 626 692 692 2579 114
q3nc2 300 301.0106 575 261 633 710 710 2644 114
q3nc2 310 310.6915 582 264 640 719 719 2674 114
q3nc2 320 322.9482 605 279 671 743 743 2738 114
q3nc2 330 330.4073 619 283 679 759 759 2787 114
q3nc2 340 341.9464 634 291 707 775 775 2868 114
q3nc2 350 353.9307 651 297 728 793 793 2987 114
q3nc2 360 360.5428 659 301 740 801 801 3020 114
q3nc2 370 370.4704 683 313 767 825 825 3085 114
q3nc2 380 382.3443 714 326 790 858 858 3233 114
q3nc2 390 390.6316 737 334 808 883 883 3355 114
q3nc2 400 402.4658 752 339 822 899 899 3410 114
q3nc2 410 410.1059 770 351 851 918 918 3489 114
q3nc2 420 420.3839 783 358 860 931 931 3520 114
q3nc2 430 430.5489 813 380 929 964 964 3648 114
q3nc2 440 440.1928 829 392 948 981 981 3688 114
q3nc2 450 450.0795 846 406 975 999 999 3729 114
q3nc2 460 460.3008 875 418 1012 1031 1031 3835 114
q3nc2 470 470.5502 886 426 1025 1042 1042 3855 114
q3nc2 480 481.1868 910 440 1049 1066 1066 3946 114
q3nc2 490 490.2028 921 447 1058 1078 1078 3973 114
q3nc2 500 500.1211 932 452 1068 1091 1091 4048 114
q3nc2 510 511.467 947 461 1085 1107 1107 4092 114
q3nc2 520 520.0931 966 466 1098 1126 1126 4159 114
q3nc2 530 532.7277 985 477 1118 1147 1147 4225 114
q3nc2 -1 537.556 989 480 1121 1152 1152 4230 114
q3nc3 10 10.0428 18 5 12 37 37 158 56
q3nc3 20 20.9475 30 8 22 57 57 222 56
q3nc3 30 32.8559 46 18 62 86 86 337 56
q3nc3 40 41.0181 68 24 82 113 113 479 56
q3nc3 50 50.3047 80 27 100 128 128 575 56
q3nc3 60 61.5217 87 32 113 135 135 606 56
q3nc3 70 70.0422 123 50 176 179 179 796 56
q3nc3 80 80.113 142 56 192 203 203 871 56
q3nc3 90 90.2073 164 69 228 229 229 959 56
q3nc3 100 109.4114 184 79 252 253 253 1034 56
q3nc3 110 110.3477 187 80 253 257 257 1038 56
q3nc3 120 121.875 190 82 255 260 260 1041 56
q3nc3 130 133.3348 201 84 259 276 276 1136 56
q3nc3 140 140.5062 220 94 279 297 297 1238 56
q3nc3 150 150.0851 241 104 310 320 320 1322 56
q3nc3 160 164.167 261 116 341 342 342 1415 56
q3nc3 170 170.1776 276 122 368 358 358 1497 56
q3nc3 180 183.3149 303 134 391 386 386 1596 56
q3nc3 190 190.422 322 147 426 406 406 1665 56
q3nc3 200 200.3823 334 152 436 418 418 1702 56
q3nc3 210 210.3125 355 162 470 440 440 1799 56
q3nc3 220 220.9807 376 175 495 465 465 1877 56
q3nc3 230 230.4904 394 186 511 483 483 1924 56
q3nc3 240 241.2707 422 207 549 516 516 2004 56
q3nc3 250 250.246 438 212 565 534 534 2068 56
q3nc3 260 261.1502 464 227 614 563 563 2196 56
q3nc3 270 271.1736 479 232 620 578 578 2226 56
q3nc3 280 280.1367 493 241 647 593 593 2271 56
q3nc3 290 290.2075 512 254 675 614 614 2329 56
q3nc3 300 301.383 535 266 711 639 639 2432 56
q3nc3 310 311.0439 559 279 738 667 667 2515 56
q3nc3 320 320.2751 586 291 763 694 694 2601 56
q3nc3 330 330.2944 597 298 771 706 706 2619 56
q3nc3 -1 331.0191 598 298 771 707 707 2620 56
q3nc4 10 10.3674 7 3 9 20 20 61 45
q3nc4 20 20.8377 15 5 15 39 39 132 45
q3nc4 30 30.9428 30 15 56 61 61 217 45
q3nc4 40 40.1563 39 20 73 78 78 297 45
q3nc4 50 50.5935 73 35 99 119 119 400 45
q3nc4 60 60.1226 98 48 120 151 151 498 45
q3nc4 70 70.8577 111 54 136 167 167 551 45
q3nc4 80 80.8377 125 58 145 184 184 602 45
q3nc4 90 90.5005 153 69 160 215 215 745 45
q3nc4 100 100.1114 164 73 166 230 230 815 45
q3nc4 110 111.1709 189 89 204 262 262 902 45
q3nc4 120 120.0606 221 102 231 299 299 1032 45
q3nc4 130 130.0698 246 112 272 331 331 1179 45
q3nc4 140 141.0871 278 133 331 367 367 1320 45
q3nc4 150 150.369 288 137 339 381 381 1393 45
q3nc4 160 161.9926 308 147 366 402 402 1468 45
q3nc4 170 171.3807 343 172 428 438 438 1592 45
q3nc4 180 180.1669 365 184 454 461 461 1661 45
q3nc4 190 190.0559 385 196 488 482 482 1738 45
q3nc4 200 200.0022 419 211 516 520 520 1887 45
q3nc4 210 210.6239 442 221 533 547 547 1975 45
q3nc4 220 220.6261 466 235 603 572 572 2134 45
q3nc4 230 230.0093 487 250 636 594 594 2194 45
q3nc4 240 241.1645 513 262 665 620 620 2317 45
q3nc4 250 251.1219 539 279 689 646 646 2370 45
q3nc4 260 260.1467 558 287 712 666 666 2451 45
q3nc4 270 270.3119 571 293 718 679 679 2470 45
q3nc4 280 280.074 590 305 737 701 701 2526 45
q3nc4 290 290.9548 622 318 768 735 735 2680 45
q3nc4 300 300.6332 639 328 786 754 754 2736 45
q3nc4 310 310.0373 658 341 815 776 776 2804 45
q3nc4 -1 314.1569 669 350 824 787 787 2818 45
q3nc5 10 10.5203 1 1 3 10 10 24 139
q3nc5 20 20.3607 4 1 3 25 25 87 139
q3nc5 30 31.4456 9 4 10 37 37 124 139
q3nc5 40 45.1568 17 7 18 53 53 180 139
q3nc5 50 52.8741 22 10 21 59 59 190 139
q3nc5 60 62.1672 26 13 25 63 63 196 139
q3nc5 70 70.3501 28 14 26 65 65 199 139
q3nc5 80 88.7314 31 17 29 68 68 202 139
q3nc5 90 95.7236 32 17 29 69 69 207 139
q3nc5 100 105.1789 45 21 39 83 83 276 139
q3nc5 110 110.0603 51 22 40 89 89 296 139
q3nc5 120 120.0581 57 25 44 97 97 319 139
q3nc5 130 136.2351 62 27 46 106 106 342 139
q3nc5 140 147.0857 64 28 47 109 109 352 139
q3nc5 150 151.2241 69 29 48 118 118 385 139
q3nc5 160 162.7241 70 30 49 120 120 391 139
q3nc5 170 170.4005 74 30 49 125 125 405 139
q3nc5 180 180.2761 85 32 51 139 139 441 139
q3nc5 190 192.3304 96 37 65 153 153 489 139
q3nc5 200 201.6448 100 39 67 158 158 496 139
q3nc5 210 211.0059 104 44 72 165 165 505 139
q3nc5 220 220.3725 114 48 80 176 176 527 139
q3nc5 230 234.2439 120 52 87 184 184 547 139
q3nc5 240 242.0534 121 52 87 187 187 554 139
q3nc5 -1 248.4355 124 53 88 192 192 563 139
q3nc6 10 10.01 14 7 21 42 42 125 99
q3nc6 20 22.0801 26 12 46 64 64 235 99
q3nc6 30 30.0488 46 26 68 91 91 309 99
q3nc6 40 40.8976 81 40 103 130 130 419 99
q3nc6 50 50.1817 115 53 126 170 170 574 99
q3nc6 60 60.1994 125 55 128 185 185 616 99
q3nc6 70 70.2053 157 69 164 219 219 758 99
q3nc6 80 80.2668 187 83 211 252 252 944 99
q3nc6 90 90.2851 209 99 247 278 278 1025 99
q3nc6 100 100.9628 230 114 303 301 301 1144 99
q3nc6 110 110.3637 253 122 344 327 327 1278 99
q3nc6 120 120.0112 278 136 364 353 353 1337 99
q3nc6 130 131.4502 305 153 395 383 383 1406 99
q3nc6 140 140.0774 322 159 413 400 400 1468 99
q3nc6 150 150.1293 351 171 451 429 429 1611 99
q3nc6 160 160.2082 364 174 458 444 444 1669 99
q3nc6 170 170.131 386 185 517 468 468 1822 99
q3nc6 180 180.5779 422 206 574 507 507 1992 99
q3nc6 -1 185.2891 443 219 598 531 531 2055 99
q3nc7 10 11.1469 7 6 42 27 27 163 55
q3nc7 20 20.0692 18 11 52 47 47 229 55
q3nc7 30 30.2479 36 19 73 73 73 366 55
q3nc7 40 40.7279 50 25 83 93 93 446 55
q3nc7 50 50.8344 73 33 95 121 121 541 55
q3nc7 60 63.6536 86 38 108 136 136 621 55
q3nc7 70 70.3121 102 44 131 158 158 706 55
q3nc7 80 80.2273 130 61 177 193 193 856 55
q3nc7 90 90.037 139 65 186 203 203 883 55
q3nc7 100 100.1045 151 67 190 215 215 932 55
q3nc7 110 110.0296 165 72 197 232 232 978 55
q3nc7 120 120.0498 193 84 238 263 263 1109 55
q3nc7 130 130.2151 214 96 266 291 291 1208 55
q3nc7 140 140.1098 229 105 294 311 311 1276 55
q3nc7 150 150.3223 258 121 333 348 348 1397 55
q3nc7 160 160.727 282 131 376 375 375 1553 55
q3nc7 170 170.0564 296 138 390 392 392 1608 55
q3nc7 180 182.3578 311 144 413 408 408 1687 55
q3nc7 190 191.5004 323 150 427 422 422 1752 55
q3nc7 200 200.349 345 162 450 451 451 1830 55
q3nc7 210 211.5274 362 170 462 469 469 1877 55
q3nc7 -1 213.2679 363 171 463 470 470 1878 55
q3nc8 10 11.4869 2 1 1 17 17 119 42
q3nc8 20 21.0705 10 4 16 33 33 182 42
q3nc8 30 30.7713 24 7 34 60 60 317 42
q3nc8 40 40.4364 41 16 59 86 86 394 42
q3nc8 50 50.271 63 28 77 117 117 475 42
q3nc8 60 60.93 86 36 88 142 142 561 42
q3nc8 70 70.0815 104 44 106 171 171 697 42
q3nc8 80 80.1463 119 49 121 189 189 780 42
q3nc8 90 90.0765 147 58 142 223 223 882 42
q3nc8 100 100.1106 176 72 196 256 256 1036 42
q3nc8 110 110.0524 212 99 262 298 298 1175 42
q3nc8 120 120.8743 231 105 268 323 323 1252 42
q3nc8 130 130.3308 252 114 310 347 347 1378 42
q3nc8 140 140.1646 281 130 339 381 381 1467 42
q3nc8 150 150.6898 304 134 343 406 406 1620 42
q3nc8 160 160.4488 333 151 371 437 437 1723 42
q3nc8 170 170.1779 358 159 408 464 464 1882 42
q3nc8 180 180.0258 387 170 422 494 494 2003 42
q3nc8 190 190.6434 403 176 431 512 512 2063 42
q3nc8 200 200.7871 425 185 447 536 536 2137 42
q3nc8 210 210.0989 462 199 479 575 575 2303 42
q3nc8 220 220.4057 475 209 495 591 591 2335 42
q3nc8 230 231.0065 504 226 544 622 622 2492 42
q3nc8 240 242.2407 534 242 576 652 652 2594 42
q3nc8 250 250.5244 550 250 598 669 669 2676 42
q3nc8 260 260.3474 587 265 635 710 710 2822 42
q3nc8 270 271.004 603 270 647 727 727 2869 42
q3nc8 280 280.1197 628 284 673 753 753 2962 42
q3nc8 -1 287.4438 643 295 686 768 768 2994 42
q4ec1 10 10.6619 7 6 12 21 21 52 204
q4ec1 20 20.695 21 10 32 38 38 117 204
q4ec1 30 30.2891 43 24 82 67 67 268 204
q4ec1 40 41.5226 51 26 90 79 79 307 204
q4ec1 50 53.1964 66 29 97 97 97 362 204
q4ec1 60 60.7908 73 33 102 107 107 399 204
q4ec1 70 70.7909 91 37 127 128 128 504 204
q4ec1 80 80.549 106 46 152 147 147 566 204
q4ec1 90 90.2314 128 57 190 175 175 670 204
q4ec1 100 102.1673 148 65 206 195 195 736 204
q4ec1 110 110.0602 162 68 216 211 211 792 204
q4ec1 120 120.8522 172 73 231 224 224 847 204
q4ec1 130 131.276 203 91 277 259 259 958 204
q4ec1 140 140.0047 219 97 289 276 276 999 204
q4ec1 150 150.3246 251 112 325 317 317 1131 204
q4ec1 160 160.5281 272 124 360 339 339 1216 204
q4ec1 170 171.2628 285 130 372 356 356 1286 204
q4ec1 180 180.3636 304 142 412 377 377 1374 204
q4ec1 190 191.4979 319 150 422 394 394 1416 204
q4ec1 200 200.4328 341 159 444 416 416 1495 204
q4ec1 -1 206.695 355 165 457 430 430 1545 204
q4ec2 10 13.2997 0 0 0 3 3 8 117
q4ec2 20 20.003 1 3 14 13 13 42 117
q4ec2 30 30.3941 2 3 14 19 19 56 117
q4ec2 40 40.0388 7 7 22 37 37 119 117
q4ec2 50 55.5577 18 13 33 51 51 150 117
q4ec2 60 60.5183 28 19 40 63 63 179 117
q4ec2 70 71.2215 36 21 43 75 75 214 117
q4ec2 80 84.0943 38 22 44 78 78 222 117
q4ec2 90 90.0119 38 22 44 80 80 250 117
q4ec2 100 100.8261 49 27 54 100 100 320 117
q4ec2 110 110.144 56 30 57 115 115 397 117
q4ec2 120 120.8011 61 32 60 124 124 428 117
q4ec2 130 132.4446 66 36 66 129 129 440 117
q4ec2 140 144.3956 69 37 67 132 132 455 117
q4ec2 150 150.9971 71 38 68 134 134 461 117
q4ec2 160 163.1696 75 38 68 138 138 494 117
q4ec2 170 170.4615 77 39 69 142 142 501 117
q4ec2 180 180.0463 80 40 70 148 148 528 117
q4ec2 190 190.5898 89 43 73 161 161 558 117
q4ec2 200 202.3667 97 48 84 171 171 594 117
q4ec2 210 210.7315 97 48 84 173 173 641 117
q4ec2 220 221.1205 107 51 88 185 185 684 117
q4ec2 230 234.3393 112 53 90 190 190 694 117
q4ec2 240 240.4319 115 56 97 195 195 708 117
q4ec2 250 252.1595 128 64 105 211 211 748 117
q4ec2 260 260.4834 147 77 155 233 233 843 117
q4ec2 270 270.1143 160 86 172 248 248 879 117
q4ec2 280 286.4677 170 89 176 259 259 942 117
q4ec2 290 292.6397 171 90 177 260 260 943 117
q4ec2 300 302.0748 178 95 187 268 268 968 117
q4ec2 310 313.1114 179 95 187 270 270 981 117
q4ec2 320 330.0549 180 95 187 272 272 992 117
q4ec2 330 330.2568 181 96 189 273 273 994 117
q4ec2 340 341.5877 187 98 192 280 280 1026 117
q4ec2 350 354.1619 190 98 192 283 283 1036 117
q4ec2 360 365.7098 193 98 192 286 286 1062 117
q4ec2 370 371.5929 208 108 216 304 304 1113 117
q4ec2 380 380.6318 230 121 239 329 329 1175 117
q4ec2 390 394.8371 232 122 240 331 331 1179 117
q4ec2 400 402.6512 233 122 240 332 332 1182 117
q4ec2 410 410.1832 242 124 242 342 342 1248 117
q4ec2 420 422.2414 251 127 246 351 351 1271 117
q4ec2 430 436.4466 253 127 246 354 354 1284 117
q4ec2 440 445.534 254 128 247 355 355 1285 117
q4ec2 450 450.237 255 129 248 357 357 1291 117
q4ec2 460 463.531 257 129 248 360 360 1323 117
q4ec2 470 478.0165 267 131 250 370 370 1363 117
q4ec2 480 482.4814 273 132 253 377 377 1393 117
q4ec2 490 490.0517 301 142 267 406 406 1543 117
q4ec2 500 505.1355 313 148 276 423 423 1606 117
q4ec2 510 510.8109 316 149 279 427 427 1635 117
q4ec2 520 520.1025 346 157 294 462 462 1812 117
q4ec2 530 535.8247 360 163 303 478 478 1848 117
q4ec2 540 549.8266 361 163 303 479 479 1850 117
q4ec2 550 552.0005 362 163 303 480 480 1853 117
q4ec2 560 565.1227 372 169 314 491 491 1880 117
q4ec2 570 572.8119 374 169 314 493 493 1894 117
q4ec2 580 583.9997 378 170 315 497 497 1903 117
q4ec2 590 595.2108 383 173 324 504 504 1921 117
q4ec2 -1 595.2108 383 173 324 504 504 1921 117
q4ec3 10 10.0914 3 2 18 19 19 99 11
q4ec3 20 21.251 24 19 64 57 57 220 11
q4ec3 30 30.1758 34 21 81 78 78 314 11
q4ec3 40 42.1019 48 26 96 94 94 370 11
q4ec3 50 50.4485 70 36 124 119 119 438 11
q4ec3 60 60.0885 91 48 142 142 142 491 11
q4ec3 70 70.1741 123 62 176 178 178 635 11
q4ec3 80 80.089 152 77 212 216 216 785 11
q4ec3 90 90.0764 171 91 240 238 238 833 11
q4ec3 100 100.9494 197 106 267 267 267 931 11
q4ec3 110 112.0787 222 122 319 295 295 1061 11
q4ec3 120 121.2522 246 137 363 322 322 1165 11
q4ec3 130 130.2338 265 144 373 343 343 1264 11
q4ec3 140 140.0451 294 162 406 375 375 1411 11
q4ec3 150 150.43 335 179 451 418 418 1643 11
q4ec3 160 160.3119 348 188 470 433 433 1689 11
q4ec3 170 171.0028 375 198 493 462 462 1830 11
q4ec3 180 183.0354 388 204 503 475 475 1853 11
q4ec3 190 191.0382 399 210 518 487 487 1914 11
q4ec3 200 201.9256 415 216 528 505 505 1977 11
q4ec3 210 210.7078 442 231 559 533 533 2051 11
q4ec3 220 221.4805 462 239 577 556 556 2135 11
q4ec3 230 230.0349 483 249 594 579 579 2208 11
q4ec3 240 240.203 505 260 613 603 603 2303 11
q4ec3 250 250.0088 533 271 627 633 633 2428 11
q4ec3 260 260.011 550 278 636 652 652 2497 11
q4ec3 270 270.3217 573 286 649 677 677 2591 11
q4ec3 280 280.2426 601 300 687 711 711 2721 11
q4ec3 290 290.0659 640 314 708 751 751 2871 11
q4ec3 300 300.7211 667 327 731 782 782 2968 11
q4ec3 310 310.0058 694 343 766 812 812 3060 11
q4ec3 320 320.1292 723 361 836 841 841 3204 11
q4ec3 330 330.0011 757 382 874 876 876 3287 11
q4ec3 340 340.2091 795 399 893 915 915 3464 11
q4ec3 350 350.334 815 407 904 938 938 3526 11
q4ec3 360 360.3223 844 418 929 970 970 3682 11
q4ec3 370 370.5327 874 432 953 1000 1000 3776 11
q4ec3 380 381.1455 907 448 983 1041 1041 3927 11
q4ec3 390 391.5843 930 459 1006 1064 1064 4008 11
q4ec3 400 400.015 956 469 1019 1092 1092 4078 11
q4ec3 410 411.2314 983 484 1070 1120 1120 4206 11
q4ec3 420 420.009 1009 494 1093 1149 1149 4296 11
q4ec3 430 430.1487 1039 509 1122 1180 1180 4417 11
q4ec3 440 440.5962 1064 522 1142 1206 1206 4489 11
q4ec3 450 451.7394 1090 544 1192 1233 1233 4557 11
q4ec3 460 460.2925 1125 563 1221 1271 1271 4664 11
q4ec3 470 470.7645 1155 589 1265 1303 1303 4736 11
q4ec3 480 480.1303 1174 599 1283 1323 1323 4791 11
q4ec3 490 490.603 1186 607 1292 1335 1335 4815 11
q4ec3 -1 492.397 1191 611 1298 1342 1342 4830 11
q4ec4 10 10.2802 8 1 3 23 23 151 73
q4ec4 20 21.2639 27 10 27 58 58 286 73
q4ec4 30 30.0802 38 14 43 80 80 400 73
q4ec4 40 40.272 53 18 64 100 100 496 73
q4ec4 50 50.3366 66 22 69 116 116 546 73
q4ec4 60 60.1442 82 27 80 141 141 616 73
q4ec4 70 71.3286 99 34 95 163 163 694 73
q4ec4 80 80.1494 120 46 118 189 189 757 73
q4ec4 90 90.0428 150 63 176 222 222 865 73
q4ec4 100 100.5384 173 69 219 250 250 1078 73
q4ec4 110 111.2673 201 75 241 281 281 1249 73
q4ec4 120 120.2701 228 89 263 312 312 1333 73
q4ec4 130 130.2068 250 103 291 338 338 1408 73
q4ec4 140 140.3242 276 116 319 367 367 1536 73
q4ec4 150 150.1058 290 120 324 386 386 1587 73
q4ec4 160 160.109 315 129 339 414 414 1721 73
q4ec4 170 170.1425 340 139 361 441 441 1830 73
q4ec4 180 180.4681 365 148 409 469 469 2020 73
q4ec4 190 190.6163 381 153 423 489 489 2115 73
q4ec4 200 201.3757 409 166 445 517 517 2303 73
q4ec4 210 212.5283 436 175 461 545 545 2441 73
q4ec4 220 220.2825 446 179 466 558 558 2480 73
q4ec4 230 230.2937 478 193 491 592 592 2628 73
q4ec4 240 240.3388 506 206 518 625 625 2753 73
q4ec4 250 251.1584 520 211 532 644 644 2820 73
q4ec4 260 261.8439 538 217 544 663 663 2886 73
q4ec4 270 273.2148 564 227 559 691 691 3019 73
q4ec4 280 280.2624 582 239 573 709 709 3057 73
q4ec4 290 290.4791 592 245 583 720 720 3083 73
q4ec4 300 300.7394 616 260 611 746 746 3142 73
q4ec4 310 311.3522 626 268 623 756 756 3163 73
q4ec4 320 324.741 652 281 646 784 784 3261 73
q4ec4 330 330.0219 666 286 665 799 799 3327 73
q4ec4 340 340.7417 683 296 687 817 817 3383 73
q4ec4 350 351.407 714 318 723 854 854 3487 73
q4ec4 360 360.0697 737 326 753 879 879 3607 73
q4ec4 370 372.2589 754 335 771 899 899 3668 73
q4ec4 380 382.6081 761 338 774 908 908 3686 73
q4ec4 390 390.2468 785 350 826 934 934 3825 73
q4ec4 400 401.3943 802 361 846 953 953 3923 73
q4ec4 410 410.4236 830 374 879 982 982 4026 73
q4ec4 420 420.5254 848 389 905 1001 1001 4064 73
q4ec4 430 430.6572 882 403 934 1035 1035 4169 73
q4ec4 440 440.8392 908 417 965 1063 1063 4271 73
q4ec4 450 450.0685 929 429 1012 1086 1086 4374 73
q4ec4 460 460.082 950 441 1046 1108 1108 4464 73
q4ec4 -1 461.9841 953 444 1054 1111 1111 4472 73
q4ec5 10 10.1442 2 4 20 22 22 78 26
q4ec5 20 20.33 29 21 54 66 66 263 26
q4ec5 30 32.4909 59 33 80 101 101 402 26
q4ec5 40 40.0779 75 41 94 121 121 443 26
q4ec5 50 50.3873 90 47 106 141 141 530 26
q4ec5 60 60.0384 119 65 160 175 175 666 26
q4ec5 70 70.825 134 71 186 195 195 767 26
q4ec5 80 80.2109 138 74 190 202 202 792 26
q4ec5 90 91.9489 166 86 220 234 234 895 26
q4ec5 100 100.2535 185 91 235 257 257 1025 26
q4ec5 110 110.0047 209 98 250 282 282 1134 26
q4ec5 120 120.589 231 111 284 306 306 1218 26
q4ec5 130 130.6702 254 120 307 332 332 1305 26
q4ec5 140 141.9357 274 129 324 355 355 1395 26
q4ec5 150 150.0721 305 146 363 393 393 1504 26
q4ec5 160 160.3373 331 159 378 425 425 1581 26
q4ec5 170 171.3883 362 174 398 460 460 1724 26
q4ec5 180 180.248 386 188 442 488 488 1831 26
q4ec5 190 190.6279 425 204 488 529 529 2001 26
q4ec5 200 200.054 465 226 528 570 570 2161 26
q4ec5 210 210.0565 499 244 558 608 608 2268 26
q4ec5 220 220.2944 527 263 614 637 637 2399 26
q4ec5 230 230.0141 545 274 633 656 656 2468 26
q4ec5 240 241.4449 578 295 668 691 691 2569 26
q4ec5 250 250.4032 609 310 694 726 726 2685 26
q4ec5 260 260.7153 635 324 716 753 753 2750 26
q4ec5 270 270.0332 670 339 749 792 792 2902 26
q4ec5 280 280.7398 711 356 771 836 836 3036 26
q4ec5 290 290.6946 748 374 819 873 873 3215 26
q4ec5 300 301.3209 767 380 829 893 893 3301 26
q4ec5 310 310.1098 796 392 867 923 923 3453 26
q4ec5 320 320.2153 833 413 908 962 962 3568 26
q4ec5 330 331.0189 865 429 938 995 995 3692 26
q4ec5 340 340.455 906 448 991 1040 1040 3860 26
q4ec5 350 350.1105 927 458 1005 1063 1063 3936 26
q4ec5 360 361.1833 965 482 1056 1102 1102 4032 26
q4ec5 370 370.3377 985 486 1062 1124 1124 4101 26
q4ec5 380 380.0779 1004 496 1076 1147 1147 4158 26
q4ec5 390 390.0058 1022 505 1087 1168 1168 4212 26
q4ec5 400 400.5667 1051 517 1107 1199 1199 4332 26
q4ec5 410 411.5854 1075 529 1130 1224 1224 4424 26
q4ec5 420 420.8616 1111 545 1169 1261 1261 4559 26
